Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/API/SCHEDULE/UPDATE SCHEDULE/TCUS03_UPDATE WITHOUT ID,,,,2022-07-04 21:07:05,2022-07-04 21:07:06,1.232s,PASSED
"Response = sendRequest(findTestObject(""API/SCHEDULE/UPDATE SCHEDULE BY ID/TCUS03_UPDATE WITHOUT ID""))",,,,2022-07-04 21:07:06,2022-07-04 21:07:06,0.711s,PASSED
"verifyResponseStatusCode(Response, Status_405)",,,,2022-07-04 21:07:06,2022-07-04 21:07:06,0.000s,PASSED
,,,,,,,
Test Cases/API/SCHEDULE/UPDATE SCHEDULE/TCUS02_UPDATE WITHOUT TOKEN,,,,2022-07-04 21:07:06,2022-07-04 21:07:08,1.676s,PASSED
"Response = sendRequest(findTestObject(""API/SCHEDULE/UPDATE SCHEDULE BY ID/TCUS02_UPDATE WITHOUT TOKEN""))",,,,2022-07-04 21:07:07,2022-07-04 21:07:08,1.125s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-04 21:07:08,2022-07-04 21:07:08,0.000s,PASSED
,,,,,,,
Test Cases/API/SCHEDULE/UPDATE SCHEDULE/TCUS01_UPDATE SCHEDULE BY ID,,,,2022-07-04 21:07:08,2022-07-04 21:07:09,1.156s,FAILED
"Response = sendRequest(findTestObject(""API/SCHEDULE/UPDATE SCHEDULE BY ID/TCUS01_UPDATE VALID DATA""))",,,,2022-07-04 21:07:09,2022-07-04 21:07:09,0.606s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-04 21:07:09,2022-07-04 21:07:09,0.019s,FAILED
,,,,,,,
Test Cases/API/SCHEDULE/GET SCHEDULE BY ID/TCGS02_GET INVALID ID,,,,2022-07-04 21:07:09,2022-07-04 21:07:11,1.239s,PASSED
"Response = sendRequest(findTestObject(""API/SCHEDULE/GET SCHEDULE BY ID/TCGS02_GET ID WITH INVALID DATA""))",,,,2022-07-04 21:07:10,2022-07-04 21:07:11,0.691s,PASSED
"verifyResponseStatusCode(Response, Status_500)",,,,2022-07-04 21:07:11,2022-07-04 21:07:11,0.000s,PASSED
,,,,,,,
Test Cases/API/SCHEDULE/GET SCHEDULE BY ID/TCGS01_GET VALID DATA,,,,2022-07-04 21:07:11,2022-07-04 21:07:12,1.216s,FAILED
"Response = sendRequest(findTestObject(""API/SCHEDULE/GET SCHEDULE BY ID/TCGS01_GET ID WITH VALID DATA""))",,,,2022-07-04 21:07:11,2022-07-04 21:07:12,0.657s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-04 21:07:12,2022-07-04 21:07:12,0.013s,FAILED
,,,,,,,
Test Cases/API/SCHEDULE/GET ALL SCHEDULE/TCS02_GET WITHOUT TOKEN,,,,2022-07-04 21:07:12,2022-07-04 21:07:13,1.190s,PASSED
"Response = sendRequest(findTestObject(""API/SCHEDULE/GET ALL SCHEDULE/TCS02_GET SCHEDULE WITHOUT TOKEN""))",,,,2022-07-04 21:07:12,2022-07-04 21:07:13,0.641s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-04 21:07:13,2022-07-04 21:07:13,0.000s,PASSED
,,,,,,,
Test Cases/API/SCHEDULE/GET ALL SCHEDULE/TCS01_GET ALL SCHEDULE,,,,2022-07-04 21:07:13,2022-07-04 21:07:14,1.003s,PASSED
"Response = sendRequest(findTestObject(""API/SCHEDULE/GET ALL SCHEDULE/TCS01_GET VALID SCHEDULE""))",,,,2022-07-04 21:07:13,2022-07-04 21:07:14,0.470s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-04 21:07:14,2022-07-04 21:07:14,0.000s,PASSED
,,,,,,,
Test Cases/API/SCHEDULE/CREATE SCHEDULE/TCNS03_CREATE WITHOUT REQ BODY,,,,2022-07-04 21:07:14,2022-07-04 21:07:15,0.999s,PASSED
"Response = sendRequest(findTestObject(""API/SCHEDULE/CREATE NEW SCHEDULE/TCNS03_Create without req body""))",,,,2022-07-04 21:07:15,2022-07-04 21:07:15,0.462s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-07-04 21:07:15,2022-07-04 21:07:15,0.000s,PASSED
,,,,,,,
Test Cases/API/SCHEDULE/CREATE SCHEDULE/TCNS02_CREATE WITHOUT TOKEN,,,,2022-07-04 21:07:15,2022-07-04 21:07:16,1.168s,PASSED
"Response = sendRequest(findTestObject(""API/SCHEDULE/CREATE NEW SCHEDULE/TCNS02_Create without token""))",,,,2022-07-04 21:07:16,2022-07-04 21:07:16,0.626s,PASSED
"verifyResponseStatusCode(Response, Status_401)",,,,2022-07-04 21:07:16,2022-07-04 21:07:16,0.000s,PASSED
,,,,,,,
Test Cases/API/SCHEDULE/CREATE SCHEDULE/TCNS01_CREATE NEW SCHEDULE,,,,2022-07-04 21:07:16,2022-07-04 21:07:17,1.076s,FAILED
"Response = sendRequest(findTestObject(""API/SCHEDULE/CREATE NEW SCHEDULE/TCNS01_Create with valid data""))",,,,2022-07-04 21:07:17,2022-07-04 21:07:17,0.429s,PASSED
"verifyResponseStatusCode(Response, Status_200)",,,,2022-07-04 21:07:17,2022-07-04 21:07:17,0.015s,FAILED
,,,,,,,
Test Cases/API/BOOKING/UPDATE BOOKING/TCUB04_WITHOUT BODY,,,,2022-07-04 21:07:17,2022-07-04 21:07:18,1.173s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/UPDATE BOOKING BY ID/TCUB04_UPDATE BOOKING WITHOUT REQ BODY""))",,,,2022-07-04 21:07:18,2022-07-04 21:07:18,0.676s,PASSED
"verifyResponseStatusCode(Response, Status_400)",,,,2022-07-04 21:07:18,2022-07-04 21:07:18,0.000s,PASSED
,,,,,,,
Test Cases/API/BOOKING/UPDATE BOOKING/TCUB03_WITHOUT ID,,,,2022-07-04 21:07:18,2022-07-04 21:07:20,1.340s,PASSED
"Response = sendRequest(findTestObject(""API/BOOKING/UPDATE BOOKING BY ID/TCUB03_UPDATE BOOKING WITHOUT ID""))",,,,2022-07-04 21:07:19,2022-07-04 21:07:20,0.707s,PASSED
